Id,AcceptedAnswerId,AnswerCount,Body,ClosedDate,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,ParentId,PostTypeId,Score,Tags,Title,ViewCount,Master Post
1126625,1128301,2,"<p>Can you please tell me how can i query the number of unread SMS in android programmically?</p>  <p>How can I implement the SMS unread count like <a href=""http://android.kanokgems.com/sms-unread-count/"" rel=""nofollow noreferrer"">this</a> link:</p> ",2013-10-10 13:17:36.660,1,NULL,2009-07-14 16:42:19.730,2,2013-01-17 06:28:00.157,2013-01-17 06:28:00.157,NULL,1777090,125440,0,1,2,<android><sms>,How can I query the number of unread SMS in android,5442,3718687
1057425,1057451,15,"<p>I'm dealing with a large code base that uses the following construct throughout</p>  <pre><code>class MyClass { public:   void f(int x); private:   int x; };   void MyClass::f(int x) { ' '   this-&gt;x = x; ' ' } </code></pre>  <p>Personally, I'd always used and hence prefer the form</p>  <pre><code>class MyClass { public:   void f(int x); private:   int _x; };   void MyClass::f(int x) { ' '   _x = x; ' ' } </code></pre>  <p>The reasons I prefer the latter are that it is more succinct (less code = fewer potential bugs), and that I don't like having multiple variables of the same name in scope at the same time where I can avoid it.  That said, I am seeing the former usage more and more often these days.  Is there any upside to second approach that I am unaware of? (e.g. effect on compile time, use with templated code, etc...)  Are the advantages of either approach significant enough merit a refactor to the other?  Reason I ask, that while I don't like the second approach present in the code, the amount of effort and associated risk of introducing further bugs don't quite merit a refactor.</p> ",2017-01-16 14:04:22.473,7,NULL,2009-06-29 09:35:45.187,9,2017-01-16 14:04:16.777,2015-09-27 01:51:12.670,NULL,1677912,22564,0,1,21,<c++><refactoring><this>,Excessive use of `this` in C++,10181,993352
1057502,1057588,2,"<p>Is it possible to write a servlet filter to take inspect  HTTP response codes?</p>  <p>I want to write a filter that will non-destructively inspect outgoing HTTP response codes.  But, there does not seem to be a <code>getResponseCode()</code> like method on the Response object.  </p>  <p>It is also not clear to me how unhandled exceptions from the servlet are supposed to be dealt with.  I really don't want this filter to actually set anything.  Passive is good.</p>  <p>Ideas?</p>  <p>(My other approach involves writing a custom Tomcat valve, but that is not so portable.)</p> ",2015-05-30 02:29:51.857,1,NULL,2009-06-29 09:58:16.280,1,2009-06-29 10:54:17.837,NULL,NULL,0,2961,0,1,4,<java><servlets><servlet-filters>,Is it possible to write a servlet filter to take inspect HTTP response codes?,4630,1302072
1058135,1058152,2,"<p>I have a handful of records that I would like to sort based on a computed value. Got the answer <a href=""https://stackoverflow.com/questions/930865"">over here</a>... like so:</p>  <pre><code>sorted(Profile.objects.all(), key=lambda p: p.reputation) </code></pre>  <p>on a Profile class like this:</p>  <pre><code>class Profile(models.Model):      ...      @property     def reputation(self):         ... </code></pre>  <p>Unfortunately the generic view is expecting a queryset object and throws an error if I give it a list. </p>  <p><strong>Is there a way to do this that returns a queryset</strong></p>  <p>or...</p>  <p><strong>Can I convert a list to a queryset somehow?</strong> Couldn't find anything like that in the django docs.</p>  <p>I am hoping not to denormalize the data, but I guess I will if I have to.</p>  <h1>Update / Answer:</h1>  <p>it seems that the only way to get a queryset back is if you can get all of your logic into the sql queries. </p>  <p>When that is not possible, (I think) you need to denormalize the data</p> ",2014-03-29 14:14:54.470,3,NULL,2009-06-29 12:57:18.057,15,2012-02-21 15:57:28.430,2017-05-23 12:10:54.780,NULL,-1,2908,0,1,48,<python><django><list><sorting><django-queryset>,django - convert a list back to a queryset,39996,476017
1028000,0,1,"<p>Let's say I have a MS-SQL 2005 table named ""People"" with the following rows:</p>  <pre><code>|FirstName|LastName| |JD       |Conley  | |Joe      |Schmo   | |Mary     |Jane    | </code></pre>  <p>I want to execute a SQL statement like:</p>  <pre><code>select * from People where FirstName &gt; 'JD' </code></pre>  <p>The problem I'm having is I can't think of a way to get LINQ to SQL to generate this SQL statement. Obviously I can't use "">"" and ""&lt;"" operators on strings in C#.</p> ",2015-02-26 14:21:15.480,0,NULL,2009-06-22 15:59:32.243,1,2009-06-22 16:04:50.000,NULL,NULL,0,51769,0,1,3,<c#><sql><linq-to-sql>,How do I convince Linq to Sql to generate Sql to compare strings with greater than or less than?,1835,578231
1028138,0,0,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/822119/online-tool-to-unminify-decompress-javascript"">Online Tool to Unminify / Decompress JavaScript</a>  </p> </blockquote>  <p>Online javascript minify tools basically strip out comments and whitespace.</p>  <p>Is there a tool that can reverse this? Taking what is usually a single line of code:</p>  <pre><code>function(){var K=o.timers;for(var J=0;J&lt;K.length;J++){if(!K[J]()){K.splice(J--,1)}}if(!K.length){clearInterval(n);n=g}} </code></pre>  <p>and auto-formatting it so you can begin reverse-engineering it?</p>  <pre><code>function(){     var K=o.timers;     for(var J=0;J&lt;K.length;J++){         if(!K[J]()){             K.splice(J--,1);         }     }     if(!K.length){         clearInterval(n);         n=g;     }  } </code></pre> ",2009-06-22 21:54:13.480,1,NULL,2009-06-22 16:24:32.657,0,2011-01-12 23:19:05.130,2017-05-23 12:04:24.010,NULL,-1,41021,0,1,31,<javascript><reverse-engineering><minify><unminify>,Tool to reverse Javascript minify?,28699,822119
1028170,1028188,8,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/151472/what-is-the-difference-between-string-empty-and"">What is the difference between String.Empty and &ldquo;&rdquo;</a>  </p> </blockquote>  <p>Is <code>""""</code> equivalent to <code>String.Empty</code>?</p>  <p>Which is preferred for initializing string values?</p> ",2009-06-22 18:32:33.063,1,NULL,2009-06-22 16:27:39.507,5,2016-11-08 04:28:37.823,2017-05-23 10:31:36.660,NULL,-1,51816,0,1,13,<c#><.net>,What is the difference between String.Empty and “” and null?,18952,151472
1028527,1028541,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/4689/recommended-fonts-for-programming"">Recommended Fonts for Programming?</a>  </p> </blockquote>  <p>What font do you use when writing code?</p>  <p>Specifically, this font should be:</p>  <ul> <li>Freely available</li> <li>Easily installable on multiple platforms (Linux, Mac, Win, etc.)</li> <li>Easily installable on multiple platforms (emacs, Eclipse, vim, TextMate)</li> </ul>  <p>I currently use Lucida Typewriter, Bold, Size 12.</p> ",2009-06-22 17:54:05.437,7,NULL,2009-06-22 17:40:46.313,24,2012-07-17 15:49:09.840,2017-05-23 12:26:09.657,NULL,-1,9435,0,1,42,<ide><fonts>,Best font for coding,94996,4689
1130178,0,1,"<p>How do I add a video in my iphone application?</p>  <p>I just want to show a video in 1st screen.</p> ",2014-02-15 11:20:14.830,1,NULL,2009-07-15 08:44:34.160,1,2018-03-14 18:00:51.943,2018-03-14 18:00:51.943,NULL,1033581,0,0,1,-1,<iphone>,How do I add a video in an iphone application?,787,5050196
1085584,1085592,6,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/194157/c-sharp-how-to-get-program-files-x86-on-windows-vista-64-bit"">C# - How to get Program Files (x86) on Windows Vista 64 bit</a>  </p> </blockquote>    <p>I realize the odds of a user changing the Windows default of <code>C:\Program Files</code> is fairly slim, but stranger things have happened!</p>  <p>How can I get the correct path to <code>Program Files</code> from the system?</p> ",2012-08-04 22:46:13.643,3,NULL,2009-07-06 05:48:15.590,6,2012-08-04 18:53:54.180,2017-05-23 12:10:35.467,NULL,-1,6340,0,1,21,<c#><.net><windows><windows-xp><program-files>,"How do I programmatically retrieve the actual path to the ""Program Files"" folder?",38259,194157
1087201,0,0,"<blockquote>   <p><strong>Possible Duplicates:</strong><br>   <a href=""https://stackoverflow.com/questions/1031821/how-to-cast-an-object-into-its-type"">How to cast an object into its type?</a><br>   <a href=""https://stackoverflow.com/questions/147646/solution-for-overloaded-operator-constraint-in-net-generics"">Solution for overloaded operator constraint in .NET generics</a>  </p> </blockquote>  <p>Hi All,</p>  <p>Is it possible to have a generic Addition method? something like:</p>  <pre><code>public void Add&lt;T&gt;(T a, T b) {     T c = a + b;//Error } </code></pre>  <p>Actually operands '+' can not be applied to Type T. Is there any way around?</p> ",2009-07-06 14:16:47.167,4,NULL,2009-07-06 14:12:49.763,0,2009-07-06 14:14:09.197,2017-05-23 10:27:42.923,NULL,-1,79435,0,1,2,<c#><generics>,Is it possible to have a generic Addition method,1376,147646
1087201,0,0,"<blockquote>   <p><strong>Possible Duplicates:</strong><br>   <a href=""https://stackoverflow.com/questions/1031821/how-to-cast-an-object-into-its-type"">How to cast an object into its type?</a><br>   <a href=""https://stackoverflow.com/questions/147646/solution-for-overloaded-operator-constraint-in-net-generics"">Solution for overloaded operator constraint in .NET generics</a>  </p> </blockquote>  <p>Hi All,</p>  <p>Is it possible to have a generic Addition method? something like:</p>  <pre><code>public void Add&lt;T&gt;(T a, T b) {     T c = a + b;//Error } </code></pre>  <p>Actually operands '+' can not be applied to Type T. Is there any way around?</p> ",2009-07-06 14:16:47.167,4,NULL,2009-07-06 14:12:49.763,0,2009-07-06 14:14:09.197,2017-05-23 10:27:42.923,NULL,-1,79435,0,1,2,<c#><generics>,Is it possible to have a generic Addition method,1376,1031821
1087401,1087425,8,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/492184/how-do-you-find-all-subclasses-of-a-given-class-in-java"">How do you find all subclasses of a given class in Java?</a>  </p> </blockquote>  <p>Hi,</p>  <p>I would like to get a list of classes that implement an interface in Java at runtime so I can do a lookup service without having to hard code it.  Is there a simple way of doing this?  I fear not.</p> ",2009-07-08 13:08:29.847,6,NULL,2009-07-06 14:50:38.123,1,2016-03-31 17:58:50.863,2017-05-23 11:51:29.203,NULL,-1,2409371,0,1,17,<java><reflection><runtime>,Is it possible to get all the subclasses of a class?,31588,492184
1030466,0,6,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/574463"">Running Internet Explorer 6, Internet Explorer 7, and Internet Explorer 8 on the same machine</a>  </p> </blockquote>  <p>Is there any way to have Internet Explorer 6.0, Internet Explorer 7.0 and Internet Explorer 8.0 all installed on the same machine? Using Windows XP?</p>  <p>I am trying to test my web application, and it must be able to run in Internet Explorer 6-8.</p> ",2009-06-23 14:19:07.813,2,NULL,2009-06-23 03:12:10.390,1,2011-02-18 03:53:16.163,2017-05-23 10:33:04.640,NULL,-1,120314,0,1,2,<asp.net><internet-explorer>,Multiple Internet Explorer browsers,13413,574463
1087453,1087471,5,"<p>I have an Excel file that I need to import into a (new) Oracle table.  What is the best way to do this?</p> ",2014-05-19 20:44:48.903,0,NULL,2009-07-06 14:58:08.580,2,2016-09-29 20:44:25.463,2016-09-29 20:44:25.463,NULL,4370109,13338,0,1,3,<excel><oracle><import>,Import Excel File into Oracle,34164,120001
1087480,1087521,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/154109/custom-compiler-warnings"">Custom Compiler Warnings</a>  </p>      <p>Duplicate: <a href=""https://stackoverflow.com/questions/154109/custom-compiler-warnings/154254"">Custom Compiler Warnings</a></p> </blockquote>  <p>I'm new to writing my own Attributes for .NET, but would like to write one that behaves similarly to the System.ObsoleteAttribute attribute--if a class/member is tagged with the attribute I would like any caller of that class/member to generate a warning.</p>  <p>Specifically I'd like to create an [Unimplemented] attribute--and in practice use it during development rather than throwing NotImplementedExceptions.</p>  <p>Does anyone know how to have the IDE evaluate it in real-time and generate a warning if an [Unimplemented] item is called?</p> ",2009-07-09 01:40:43.873,0,NULL,2009-07-06 15:03:08.527,0,2009-07-06 15:12:50.913,2017-05-23 10:32:52.620,NULL,-1,60724,0,1,0,<.net><visual-studio><attributes>,Emulate the .NET [Obsolete] Attribute,808,154109
1134311,1134378,3,"<p>I am working on porting code from JAVA to C#, and part of the JAVA code uses tokenizer - but it is my understanding that the resulting array from the stringtokenizer in Java will also have the separators (in this case +, -, /, *, (, )) as tokens. I have attempted to use the C# Split() function, but it seems to eliminate the separators themselves. In the end, this will parse a string and run it as a calculation. I have done a lot of research, and have not found any references on the topic.</p>  <p>Does anyone know how to get the actual separators, in the order they were encountered, to be in the split array?</p>  <p>Code for token-izing:</p>  <pre><code>public CalcLexer(String s) {     char[] seps = {'\t','\n','\r','+','-','*','/','(',')'};     tokens = s.Split(seps);     advance(); } </code></pre>  <p>Testing:</p>  <pre><code>static void Main(string[] args)     {         CalcLexer myCalc = new CalcLexer(""24+3"");         Console.ReadLine();     } </code></pre>  <p>The ""24+3"" would result in the following output: ""24"", ""3"" I am looking for an output of ""24"", ""+"", ""3"" </p>  <p>In the nature of full disclosure, this project is part of a class assignment, and uses the following complete source code:</p>  <p><a href=""http://www.webber-labs.com/mpl/source%20code/Chapter%20Seventeen/CalcParser.java.txt"" rel=""nofollow noreferrer"">http://www.webber-labs.com/mpl/source%20code/Chapter%20Seventeen/CalcParser.java.txt</a> <a href=""http://www.webber-labs.com/mpl/source%20code/Chapter%20Seventeen/CalcLexer.java.txt"" rel=""nofollow noreferrer"">http://www.webber-labs.com/mpl/source%20code/Chapter%20Seventeen/CalcLexer.java.txt</a></p> ",2014-06-11 18:08:31.217,4,NULL,2009-07-15 21:52:43.303,5,2013-12-18 10:11:38.887,2013-12-18 10:11:38.887,NULL,759866,103242,0,1,5,<c#><stringtokenizer>,C# Tokenizer - keeping the separators,15520,70405
1087694,0,0,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/1031851/python-best-way-to-exchange-keys-with-values-in-a-dictionary"">Python: Best Way to Exchange Keys with Values in a Dictionary?</a>  </p> </blockquote>    <p>Suppose that I need to swap keys for values in dictionary.</p>  <p>This is what I have in mind (Assuming that the values' value is unique):</p>  <pre><code>&gt;&gt;&gt; my_dict = {'x':1, 'y':2, 'z':3} &gt;&gt;&gt; my_dict2 = {} &gt;&gt;&gt; for key, val in my_dict.items():         my_dict2[val] = key </code></pre>  <p>Is there any other efficient way to do it?</p> ",2011-10-21 19:04:51.043,0,NULL,2009-07-06 15:41:45.467,0,2013-02-25 20:08:27.207,2017-05-23 10:27:22.600,NULL,-1,64236,0,1,28,<python><python-3.x>,How to swap keys for values in a dictionary,22702,1031851
1088322,1088343,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/589874/in-wpf-what-are-the-differences-between-the-xname-and-name-attributes"">In WPF, what are the differences between the x:Name and Name attributes?</a>  </p> </blockquote>  <p>Hi,</p>  <p>I just stepped into the WPF and I read various texts about it. But what I don't understand is the difference between 'Name' and 'x:Name'? In most cases I can use the 'Name' and it's working ok, but in plenty tutorials is the second variant used instead (the 'x:Name').</p>  <p>Why?</p>  <p>Thanks</p> ",2009-07-09 01:44:47.427,1,NULL,2009-07-06 17:47:01.990,0,2009-07-06 17:53:42.350,2017-05-23 12:13:35.930,NULL,-1,58049,0,1,2,<wpf>,WPF: What is difference between 'Name' and 'x:Name'?,5434,589874
1088758,1088791,7,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/436014/why-should-i-use-templating-system-in-php"">Why should I use templating system in PHP?</a>  </p> </blockquote>  <p>I was just curious as to how many developers actually do this?</p>  <p>Up to this time I haven't and I was just curious to whether it really helps make things look cleaner and easier to follow. I've heard using template engines like Smarty help out, but I've also heard the opposite. That they just create unnecessary overhead and it's essentially like learning a new language. </p>  <p>Does anyone here have experience with templates? What are your feelings on them? Are the helpful on big projects or just a waste of time?</p>  <p>On a side note: The company I work for doesn't have a designer, there are just two developers working on this project charged with the re-design/upgrade. I also use a bit of AJAX, would this have issues with a template engine?</p> ",2009-07-06 19:55:31.233,1,NULL,2009-07-06 19:16:09.453,1,2013-11-20 17:48:58.253,2017-05-23 11:48:56.260,NULL,-1,128269,0,1,4,<php><html><templates>,"PHP: Separating Business logic and Presentational logic, is it worth it?",1545,436014
1135679,1135958,6,"<p>There're two well-known ways to set an integer register to zero value on x86.</p>  <p>Either</p>  <pre><code>mov reg, 0 </code></pre>  <p>or</p>  <pre><code>xor reg, reg </code></pre>  <p>There's an opinion that the second variant is better since the value 0 is not stored in the code and that saves several bytes of produced machine code. This is definitely good - less instruction cache is used and this can sometimes allow for faster code execution. Many compilers produce such code.</p>  <p>However there's formally an inter-instruction dependency between the xor instruction and whatever earlier instruction that changes the same register. Since there's a depedency the latter instruction needs to wait until the former completes and this could reduce the processor units load and hurt performance.</p>  <pre><code>add reg, 17 ;do something else with reg here xor reg, reg </code></pre>  <p>It's obvious that the result of xor will be exactly the same regardless of the initial register value. But it the processor able to recognize this?</p>  <p>I tried the following test in VC++7:</p>  <pre><code>const int Count = 10 * 1000 * 1000 * 1000; int _tmain(int argc, _TCHAR* argv[]) {     int i;     DWORD start = GetTickCount();     for( i = 0; i &lt; Count ; i++ ) {         __asm {             mov eax, 10             xor eax, eax         };     }     DWORD diff = GetTickCount() - start;     start = GetTickCount();     for( i = 0; i &lt; Count ; i++ ) {         __asm {             mov eax, 10             mov eax, 0         };     }     diff = GetTickCount() - start;     return 0; } </code></pre>  <p>With optimizations off both loops take exactly the same time. Does this reasonably prove that the processor recognizes that there's no dependency of <code>xor reg, reg</code> instruction on the earlier <code>mov eax, 0</code> instruction? What could be a better test to check this?</p> ",2016-06-06 17:06:40.440,6,NULL,2009-07-16 06:06:00.783,8,2016-05-09 13:35:52.203,2009-11-14 09:28:16.217,NULL,49246,57428,0,1,44,<assembly><x86><micro-optimization>,"Does using xor reg, reg give advantage over mov reg, 0?",10976,33666617
1089101,1089124,2,"<blockquote>   <p><strong>Possible Duplicates:</strong><br>   <a href=""https://stackoverflow.com/questions/389204/how-do-i-create-my-own-url-protocol-e-g-so"">how do I create my own URL protocol? (e.g. so://…)</a><br>   <a href=""https://stackoverflow.com/questions/80650/how-do-i-register-a-custom-url-protocol-in-windows"">How do I register a custom URL protocol in Windows?</a></p> </blockquote>  <p>Is there a way to associate a scheme, like cms:// to a Windows program?</p>  <p>So when an user types cms://user:password@server.com, it opens the program and can automatically connect using the given credentials.</p> ",2018-07-10 15:09:44.607,0,NULL,2009-07-06 20:36:54.660,3,2009-07-06 20:43:23.773,2017-05-23 10:32:52.620,NULL,-1,96175,0,1,7,<windows><credentials>,Associate scheme (eg. cms://) to a Windows program,243,80650
1136399,0,2,"<p>I'm new with C# and I'm trying to make a simple client server chat application.</p>  <p>I have RichTextBox on my client windows form and I am trying to update that control from server which is in another class. When I try to do it I get the error: <em>""Cross-thread operation not valid: Control textBox1 accessed from a thread other than the thread it was created on"".</em></p>  <p>Here the code of my Windows form:</p>  <pre><code>private Topic topic;   public RichTextBox textbox1;   bool check = topic.addUser(textBoxNickname.Text, ref textbox1, ref listitems); </code></pre>  <p>Topic class:</p>  <pre><code>public class Topic : MarshalByRefObject   {       //Some code  public  bool addUser(string user, ref RichTextBox textBox1, ref List&lt;string&gt; listBox1)    {        //here i am trying to update that control and where i get that exception        textBox1.Text += ""Connected to server... \n"";   } </code></pre>  <p>So how to do that? How can I update the textbox control from another thread? </p>  <hr>  <p>I'm trying to make some basic chat client/server application using .net remoting. I want to make windows form client application and console server application as separate .exe files. Here im trying to call server function AddUser from client and i want to AddUser function update my GUI. Ive modified code as you suggested Jon but now instead of cross-thread exception i've got this exception ... <em>""SerializationException: Type Topic in Assembly is not marked as serializable""</em>.  </p>  <p>Ill post my whole code bellow, will try to keep it simple as possible.<br> Any suggestion is welcome. Many thanks.</p>  <p><strong>Server:</strong>  </p>  <pre><code>  namespace Test {     [Serializable]     public class Topic : MarshalByRefObject     {         public bool AddUser(string user, RichTextBox textBox1, List&lt;string&gt; listBox1)         {             //Send to message only to the client connected             MethodInvoker action = delegate { textBox1.Text += ""Connected to server... \n""; };             textBox1.BeginInvoke(action);             //...             return true;         }          public class TheServer         {             public static void Main()             {                  int listeningChannel = 1099;                  BinaryServerFormatterSinkProvider srvFormatter = new BinaryServerFormatterSinkProvider();                 srvFormatter.TypeFilterLevel = TypeFilterLevel.Full;                  BinaryClientFormatterSinkProvider clntFormatter = new BinaryClientFormatterSinkProvider();                  IDictionary props = new Hashtable();                 props[""port""] = listeningChannel;                  HttpChannel channel = new HttpChannel(props, clntFormatter, srvFormatter);                 // Register the channel with the runtime                             ChannelServices.RegisterChannel(channel, false);                 // Expose the Calculator Object from this Server                 RemotingConfiguration.RegisterWellKnownServiceType(typeof(Topic),                                                     ""Topic.soap"",                                                     WellKnownObjectMode.Singleton);                 // Keep the Server running until the user presses enter                 Console.WriteLine(""The Topic Server is up and running on port {0}"", listeningChannel);                 Console.WriteLine(""Press enter to stop the server..."");                 Console.ReadLine();             }         }     }  }   </code></pre>  <p><strong>Windows form client:</strong>  </p>  <pre><code>// Create and register a channel to communicate to the server         // The Client will use the port passed in as args to listen for callbacks          BinaryServerFormatterSinkProvider srvFormatter = new BinaryServerFormatterSinkProvider();         srvFormatter.TypeFilterLevel = TypeFilterLevel.Full;         BinaryClientFormatterSinkProvider clntFormatter = new BinaryClientFormatterSinkProvider();         IDictionary props = new Hashtable();         props[""port""] = 0;          channel = new HttpChannel(props, clntFormatter, srvFormatter);         //channel = new HttpChannel(listeningChannel);          ChannelServices.RegisterChannel(channel, false);         // Create an instance on the remote server and call a method remotely         topic = (Topic)Activator.GetObject(typeof(Topic), // type to create         ""http://localhost:1099/Topic.soap"" // URI         );           private Topic topic;         public RichTextBox textbox1;         bool check = topic.addUser(textBoxNickname.Text,textBox1, listitems); </code></pre> ",2017-05-16 10:40:49.103,0,NULL,2009-07-16 09:20:31.857,10,2017-08-13 17:00:04.480,2017-08-13 17:00:04.480,NULL,215741,0,0,1,10,<c#><multithreading><winforms><user-interface>,How to update textbox on GUI from another thread,67751,661561
1136565,1136591,3,"<p>I have a function that receive a type and returns true or false. I need to find out what are all types in a certain namespace that that function will return true for them. Thanks.</p> ",2013-05-12 09:32:01.883,6,NULL,2009-07-16 09:55:03.973,0,2009-07-18 09:17:45.010,2009-07-16 10:03:53.097,NULL,87053,131201,0,1,0,<c#><reflection>,Is there a way to go over all types in a namespace in a foreach loop?,1431,79693
1089388,0,4,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/469695/decode-base64-data-in-java"">Decode Base64 data in java</a>  </p> </blockquote>  <p>Thanks to everyone in advance,</p>  <p>I am aware of <a href=""http://commons.apache.org/codec/api-release/org/apache/commons/codec/binary/Base64.html"" rel=""nofollow noreferrer"">http://commons.apache.org/codec/api-release/org/apache/commons/codec/binary/Base64.html</a> etc, can anyone point to me another option preferably one that does not require me to use external libraries.</p>  <p>Thanks,</p>  <p>Sam</p> ",2009-07-09 01:41:11.877,3,NULL,2009-07-06 21:55:42.253,0,2011-07-23 16:39:42.603,2017-05-23 11:48:36.187,NULL,-1,0,0,1,1,<java><base64><quoted-printable>,Best API/LIB for encoding/decoding base64/quoted-printable in Java,2532,469695
1090544,0,2,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/1090428/how-to-output-array-of-doubles-to-hard-drive"">How to output array of doubles to hard drive?</a>  </p> </blockquote>  <p>Hello everyone,</p>  <p>Sorry for asking the same question twice, I'm new at this and still learning how to use this site properly.</p>  <p>I want to store an array of floats/doubles to my hard drive in the form of a file (.txt .dat .bin, whatever, it doesn't matter). </p>  <p>I want that file to be a mirror image of what the original array looked like as it was sitting in the RAM. I also want to know how to read that data quickly and efficiently back into a program (basically copy that chunk of data from hard drive directly back into RAM and let the program know that ""this"" is an array of doubles).</p>  <p>Lastly, since I'm outputting huge volumes of data (up to a couple hundred MB, depending on the case) I need to be able to do this fast and efficiently.</p>  <p>Thanks in advance, </p>  <p>-Faken</p> ",2009-07-07 07:47:16.623,3,NULL,2009-07-07 05:40:36.613,2,2009-07-07 08:14:09.500,2017-05-23 12:07:04.620,NULL,-1,134046,0,1,0,<c++><visual-c++>,Outputting an array of doubles to a file on the hard drive,210,1090428
1139762,1139797,21,"<p>I have an already initialized Git repository that I added a <code>.gitignore</code> file to. How can I refresh the file index so the files I want ignored get ignored?</p> ",2017-11-09 20:12:58.667,0,NULL,2009-07-16 19:26:35.580,1257,2018-07-16 23:48:27.493,2018-05-25 23:17:17.400,user181548,42223,134482,0,1,2214,<git><caching><version-control><gitignore><git-rm>,Ignore files that have already been committed to a Git repository,586455,1274057
1093025,0,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/131020/migrations-for-java"">Migrations for Java</a>  </p> </blockquote>    <p>Is there a tool in the Java/Groovy world that lets me manage database changes similar to the way that Rails Database Migrations work?</p> ",2012-07-21 05:51:54.910,1,NULL,2009-07-07 15:29:33.667,1,2009-12-23 16:07:12.057,2017-05-23 10:33:04.640,NULL,-1,52767,0,1,4,<java><ruby-on-rails><groovy><migration>,Java/Groovy Rails Database Migrations,2166,131020
1094531,1094552,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/359494/javascript-vs-does-it-matter-which-equal-operator-i-use"">Javascript === vs == : Does it matter which &ldquo;equal&rdquo; operator I use?</a>  </p> </blockquote>  <p>What are the differences between <code>===</code> and <code>==</code>, <code>!==</code> and ==... when should you use one and when should you use the other?</p> ",2009-07-07 20:36:54.673,7,NULL,2009-07-07 20:02:20.513,5,2018-08-02 16:31:27.927,2018-08-02 16:31:27.927,NULL,446792,133535,0,1,27,<javascript><equals><literals>,"When should you use === vs ==, !== vs !=, etc.. in javascript?",6886,359494
1140519,1140555,1,"<p><strong>My Question:</strong></p>  <p>Is there a way to set up Visual Studio to use the Style of Ctrl+Tabbing so that it doesn't remember the order of tabs and just goes to the next tab or previous tab depending on the usage of the ""Shift"" key?  </p>  <p>Maybe a registry setting (I think that there was something for this in TweakUI for Windows XP)?  or a program setting, or even some sort of add-on.  Bonus if the change screen doesn't pop up any more too.  </p>  <p><strong>More Explanation:</strong></p>  <p>There are two styles of how Alt+Tab, or Ctrl+Tab can work.  </p>  <p>In Windows, Alt+Tab will remember which application last had focus and it will switch between things in that order.  Ctrl+Tab then Ctrl+Tab will put you right back to where you started.  </p>  <p>In Google Chrome (for example) Ctrl+Tab will switch to the next tab instantly.  Ctrl+Tab will take you one tab over, Ctrl+Shift+Tab will take you three tabs back.  </p>  <p>The first way benefits people who have a lot of things open and are just switching between the few things that they are working on.  The second way benefits people who are working on several files at once and are aware of what they're doing in each file.  </p>  <p>I prefer the first style because the second one gets me lost.  </p> ",2013-04-02 05:58:22.887,0,NULL,2009-07-16 21:48:13.423,2,2009-07-16 21:55:29.460,2009-07-16 21:54:13.613,NULL,2688,1161710,0,1,5,<visual-studio><development-environment><customization>,Ctrl+Tab in Visual Studio 2008,482,21027
1141302,1141305,4,"<p>Is there a sleep function in JavaScript?</p> ",2013-07-29 21:56:17.140,1,NULL,2009-07-17 03:16:52.820,21,2017-03-07 13:03:32.737,2012-03-17 11:51:00.733,NULL,313758,120324,0,1,156,<javascript>,Is there a sleep function in JavaScript?,415601,951021
